case_id|case_date|case_type|accountno|accounttype|bankcode|bankname|entity_type|id_type|card_id|ref_code|title|name|midname|surname|eng_name|eng_midname|eng_surname|birth_date|nationality|note|other|rank|pol_name|pol_surname|pol_job_title|pol_org|pol_tel|aml_report_date
4384917262|2025-04-03|3|6170998279|bank|004|KBNK|PERSON|National ID|8781293688150|VW83348378|นาย|สายฝน|ลา|นาคาพันธ์|terry|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6143321913|2025-04-03|3|9369114141|bank|004|KBNK|PERSON|National ID|8144699111585|VW35442053|นาย|พิมพ์ใจ|ลา|ตั้งมั่น|mun|mid|norris|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3640890672|2025-04-03|3|9818004660|bank|004|KBNK|PERSON|National ID|1244915471451|VW11506909|นาย|ประจักษ์|ลา|วิเศษดี|mike|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0733682701|2025-04-03|3|1697228455|bank|004|KBNK|PERSON|National ID|9156646618111|VW42929245|นาย|ปรางค์ทอง|ลา|วิเศษดี|tom|mid|norton|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7104686252|2025-04-03|3|0123515471|bank|004|KBNK|PERSON|National ID|3534116742724|VW50929395|นาย|เพ็ญนภา|ลา|ตั้งมั่น|sam|mid|northwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3787248137|2025-04-03|3|0378645554|bank|004|KBNK|PERSON|National ID|1185747327914|VW00134973|นาย|นิดหน่อย|ลา|สุขสมบัติ|jason|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4985814641|2025-04-03|3|1350710745|bank|004|KBNK|PERSON|National ID|3814489693556|VW42279528|นาย|กิ่งแก้ว|ลา|ควรมี|jerry|mid|non|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5039692538|2025-04-03|3|0880936651|bank|004|KBNK|PERSON|National ID|8242533987712|VW22079624|นาย|ชัยยันต์|ลา|ใจดี|steve|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5828512462|2025-04-03|3|8781553679|bank|004|KBNK|PERSON|National ID|5252557977127|VW49403613|นาย|วิไล|ลา|พิพัฒน์|tom|mid|nightingale|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6422088808|2025-04-03|3|4490654141|bank|004|KBNK|PERSON|National ID|2373652891361|VW14336190|นาย|อมร|ลา|บุญมาก|tim|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7717942493|2025-04-03|3|7521728030|bank|004|KBNK|PERSON|National ID|7697849452315|VW24059730|นาย|นพดล|ลา|จริงนะ|simon|mid|nutter|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2990583645|2025-04-03|3|9695316223|bank|004|KBNK|PERSON|National ID|3833344219461|VW02314139|นาย|นิดหน่อย|ลา|สุขสมบัติ|stan|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6489521858|2025-04-03|3|3136898478|bank|004|KBNK|PERSON|National ID|1946258674259|VW89403676|นาย|ไอแดง|ลา|เจริญกิจ|sean|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5289963187|2025-04-03|3|5621716738|bank|004|KBNK|PERSON|National ID|3922368137749|VW34595328|นาย|สมบัติ|ลา|วิเศษดี|rex|mid|non|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0444616793|2025-04-03|3|7975109446|bank|004|KBNK|PERSON|National ID|2588995826233|VW41190385|นาย|พิมพ์ใจ|ลา|ภักดีศรี|rick|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8802533341|2025-04-03|3|1459025365|bank|004|KBNK|PERSON|National ID|5722953856336|VW28891152|นาย|ประจักษ์|ลา|จริงใจ|mark|mid|north|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5685873292|2025-04-03|3|2253320737|bank|004|KBNK|PERSON|National ID|2922146692977|VW38328251|นาย|อาทิตย์|ลา|มหาทรัพย์|mode|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9232699634|2025-04-03|3|1345096773|bank|004|KBNK|PERSON|National ID|8638388131591|VW77331079|นาย|นพดล|ลา|นาคาพันธ์|jeff|mid|nelson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1478976468|2025-04-03|3|6626493809|bank|004|KBNK|PERSON|National ID|7743756881980|VW22605496|นาย|มันดะ|ลา|พิพัฒน์|terry|mid|non|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6001211785|2025-04-03|3|1617896060|bank|004|KBNK|PERSON|National ID|4194511496643|VW07685434|นาย|ดารา|ลา|จริงนะ|max|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7832580767|2025-04-03|3|1481754297|bank|004|KBNK|PERSON|National ID|7559251728685|VW89877397|นาย|สมบัติ|ลา|พิพัฒน์|stan|mid|nobleman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9960930481|2025-04-03|3|7113360087|bank|004|KBNK|PERSON|National ID|3255743862390|VW26178766|นาย|วิไล|ลา|อนันตกาล|mode|mid|non|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5842653456|2025-04-03|3|7340669006|bank|004|KBNK|PERSON|National ID|2794612459971|VW99715337|นาย|ปรางค์ทอง|ลา|จริงใจ|sean|mid|norrell|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0835340412|2025-04-03|3|3204277340|bank|004|KBNK|PERSON|National ID|1823374649484|VW04691625|นาย|พิมพ์ใจ|ลา|วิเศษดี|trevor|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5481206829|2025-04-03|3|3308380943|bank|004|KBNK|PERSON|National ID|6966344219395|VW77577151|นาย|ไอแดง|ลา|มหาทรัพย์|mason|mid|newman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7852486327|2025-04-03|3|9035368688|bank|004|KBNK|PERSON|National ID|4247444825859|VW87232548|นาย|กิ่งแก้ว|ลา|วิเศษดี|stan|mid|norton|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8457366163|2025-04-03|3|7728174710|bank|004|KBNK|PERSON|National ID|8314891813949|VW42440329|นาย|ยุทธนา|ลา|บุญมาก|simon|mid|nega|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8793254447|2025-04-03|3|0921652772|bank|004|KBNK|PERSON|National ID|7115949498140|VW64144930|นาย|วิไล|ลา|แก้วใส|matt|mid|non|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6754548700|2025-04-03|3|9427191853|bank|004|KBNK|PERSON|National ID|9759156755217|VW81150972|นาย|สายฝน|ลา|ตั้งมั่น|john|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6024338807|2025-04-03|3|4244402895|bank|004|KBNK|PERSON|National ID|1648272267333|VW67430718|นาย|นิดหน่อย|ลา|นาคาพันธ์|mode|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7870291239|2025-04-03|3|8152945233|bank|004|KBNK|PERSON|National ID|3138133714285|VW77232145|นาย|ศิริพร|ลา|บวรธรรม|sean|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4677587006|2025-04-03|3|4901411303|bank|004|KBNK|PERSON|National ID|8283866611424|VW66023602|นาย|ประจักษ์|ลา|ควรมี|ron|mid|norcross|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5676465186|2025-04-03|3|8980834428|bank|004|KBNK|PERSON|National ID|5499484152497|VW76242566|นาย|อาทิตย์|ลา|บวรธรรม|tony|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3237494261|2025-04-03|3|8412871304|bank|004|KBNK|PERSON|National ID|2134632913257|VW45134359|นาย|ไอแดง|ลา|ธรรมรักษ์|sean|mid|norton|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8677742051|2025-04-03|3|6156726396|bank|004|KBNK|PERSON|National ID|9223724366622|VW38565670|นาย|ไอแดง|ลา|ทรงธรรม|sean|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3446572931|2025-04-03|3|1473489518|bank|004|KBNK|PERSON|National ID|3698812565327|VW35323378|นาย|ดำรง|ลา|ก้องเกียรติ|tom|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2770429618|2025-04-03|3|7680686949|bank|004|KBNK|PERSON|National ID|9116656811348|VW77870889|นาย|มันดะ|ลา|อุดมผล|sam|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8267151604|2025-04-03|3|5260292022|bank|004|KBNK|PERSON|National ID|9234893612982|VW93592536|นาย|ธนา|ลา|เจริญกิจ|steve|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4953064365|2025-04-03|3|5667680451|bank|004|KBNK|PERSON|National ID|2295338854770|VW99217127|นาย|สมบัติ|ลา|ทองสุข|stan|mid|newman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9713399911|2025-04-03|3|9030285307|bank|004|KBNK|PERSON|National ID|8173436893824|VW02132553|นาย|บุญเติม|ลา|รุ่งเรือง|sam|mid|nega|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
